ID_LAT_LON_YEAR_WEEK,emission
ID_-0.547_29.653_2022_03,4.537839792936926
ID_-0.547_29.653_2022_04,4.55870955069098
ID_-0.547_29.653_2022_05,0.0
ID_-0.547_29.653_2022_06,4.111939595415318
ID_-0.547_29.653_2022_07,2.5939644242902613
ID_-0.547_29.653_2022_08,2.816258505368712
ID_-0.547_29.653_2022_09,0.42507028412998915
ID_-0.547_29.653_2022_10,0.8429834155783648
ID_-0.547_29.653_2022_11,2.414084359578555
ID_-0.547_29.653_2022_12,0.0
ID_-0.547_29.653_2022_13,0.2174676258217153
ID_-0.547_29.653_2022_14,0.0
ID_-0.547_29.653_2022_15,1.1692846525736476
ID_-0.547_29.653_2022_16,0.0
ID_-0.547_29.653_2022_17,0.0
ID_-0.547_29.653_2022_18,3.6317046646452096
ID_-0.547_29.653_2022_19,2.1462963991165127
ID_-0.547_29.653_2022_20,0.0
ID_-0.547_29.653_2022_21,0.0
ID_-0.547_29.653_2022_22,1.5042072951812482
ID_-0.547_29.653_2022_23,1.0281409654799647
ID_-0.547_29.653_2022_24,1.029438882522043
ID_-0.547_29.653_2022_25,0.7644385362564076
ID_-0.547_29.653_2022_26,0.7120430583858002
ID_-0.547_29.653_2022_27,0.5395106182816524
ID_-0.547_29.653_2022_28,0.4753686412403992
ID_-0.547_29.653_2022_29,0.0
ID_-0.547_29.653_2022_30,0.4189665811747876
ID_-0.547_29.653_2022_31,1.4117253260169864
ID_-0.547_29.653_2022_32,0.6648261014111454
ID_-0.547_29.653_2022_33,0.7615414922756237
ID_-0.547_29.653_2022_34,0.8397473551167518
ID_-0.547_29.653_2022_35,17.155104135483256
ID_-0.547_29.653_2022_36,5.586804271785078
ID_-0.547_29.653_2022_37,2.8428950099905683
ID_-0.547_29.653_2022_38,2.4225587904595542
ID_-0.547_29.653_2022_39,0.10020715269164816
ID_-0.547_29.653_2022_40,0.0
ID_-0.547_29.653_2022_41,0.0
ID_-0.547_29.653_2022_42,3.9706829464342355
ID_-0.547_29.653_2022_43,0.09678147880135231
ID_-0.547_29.653_2022_44,0.9585176551179088
ID_-0.547_29.653_2022_45,2.462693684646478
ID_-0.547_29.653_2022_46,0.674727501913169
ID_-0.547_29.653_2022_47,1.1610612626444947
ID_-0.547_29.653_2022_48,2.3885922563359356
ID_-0.569_30.031_2022_00,93.8298866567244
ID_-0.569_30.031_2022_01,120.95942681234094
ID_-0.569_30.031_2022_02,115.18652832926018
ID_-0.569_30.031_2022_03,121.62928517941917
ID_-0.569_30.031_2022_04,114.28061873228737
ID_-0.569_30.031_2022_05,117.0878316526345
ID_-0.569_30.031_2022_06,125.64364637346489
ID_-0.569_30.031_2022_07,122.73848483502395
ID_-0.569_30.031_2022_08,116.59942814494141
ID_-0.569_30.031_2022_09,119.40432191260781
ID_-0.569_30.031_2022_10,130.33980496607887
ID_-0.569_30.031_2022_11,127.5357651824321
ID_-0.569_30.031_2022_12,132.2100802034069
ID_-0.569_30.031_2022_13,126.41657726275467
ID_-0.569_30.031_2022_14,140.1324313467012
ID_-0.569_30.031_2022_15,142.89987540338944
ID_-0.569_30.031_2022_16,137.6408492455282
ID_-0.569_30.031_2022_17,141.91104563258972
ID_-0.569_30.031_2022_18,139.92494671950226
ID_-0.569_30.031_2022_19,137.29691136782128
ID_-0.569_30.031_2022_20,134.55306908516556
ID_-0.569_30.031_2022_21,138.32474811457612
ID_-0.569_30.031_2022_22,130.86306274312187
ID_-0.569_30.031_2022_23,128.10616790079368
ID_-0.569_30.031_2022_24,127.82064420450745
ID_-0.569_30.031_2022_25,126.89553671187782
ID_-0.569_30.031_2022_26,125.62821605436524
ID_-0.569_30.031_2022_27,122.01195374413369
ID_-0.569_30.031_2022_28,119.6278815331173
ID_-0.569_30.031_2022_29,118.19125435751832
ID_-0.569_30.031_2022_30,119.56398343470788
ID_-0.569_30.031_2022_31,132.1363026820254
ID_-0.569_30.031_2022_32,129.7060567272029
ID_-0.569_30.031_2022_33,129.63467371003327
ID_-0.569_30.031_2022_34,130.58170849822557
ID_-0.569_30.031_2022_35,124.3962520097435
ID_-0.569_30.031_2022_36,131.6818575977008
ID_-0.569_30.031_2022_37,145.39260452231431
ID_-0.569_30.031_2022_38,145.28287594818514
ID_-0.569_30.031_2022_39,138.64547772069093
ID_-0.569_30.031_2022_40,137.59506063177017
ID_-0.569_30.031_2022_41,135.15928052560486
ID_-0.569_30.031_2022_42,150.87377536637803
ID_-0.569_30.031_2022_43,147.1360380155513
ID_-0.569_30.031_2022_44,135.7039632546696
ID_-0.569_30.031_2022_45,140.81243705330672
ID_-0.569_30.031_2022_46,141.0706583781421
ID_-0.569_30.031_2022_47,146.28058045487504
ID_-0.569_30.031_2022_48,120.42589610988541
ID_-0.598_29.102_2022_00,1.4460523962861442
ID_-0.598_29.102_2022_01,0.0
ID_-0.598_29.102_2022_02,0.0
ID_-0.598_29.102_2022_03,0.0
ID_-0.598_29.102_2022_04,0.2208739303785391
ID_-0.598_29.102_2022_05,1.7115090379348135
ID_-0.598_29.102_2022_06,0.0
ID_-0.598_29.102_2022_07,1.6257616118664742
ID_-0.598_29.102_2022_08,1.5630209966993331
ID_-0.598_29.102_2022_09,0.0
ID_-0.598_29.102_2022_10,0.8847641389550668
ID_-0.598_29.102_2022_11,0.8779504505877179
ID_-0.598_29.102_2022_12,0.0
ID_-0.598_29.102_2022_13,3.2648792826280784
ID_-0.598_29.102_2022_14,1.2437931884621716
ID_-0.598_29.102_2022_15,1.4785410723414911
ID_-0.598_29.102_2022_16,0.0
ID_-0.598_29.102_2022_17,1.1054239682925344
ID_-0.598_29.102_2022_18,0.0
ID_-0.598_29.102_2022_19,0.0
ID_-0.598_29.102_2022_20,0.0
ID_-0.598_29.102_2022_21,0.0
ID_-0.598_29.102_2022_22,0.13139845950793155
ID_-0.598_29.102_2022_23,0.18142295599164443
ID_-0.598_29.102_2022_24,0.004314672333976887
ID_-0.598_29.102_2022_25,0.15522873280703425
ID_-0.598_29.102_2022_26,0.021166413527108355
ID_-0.598_29.102_2022_27,0.02982324032766359
ID_-0.598_29.102_2022_28,0.0
ID_-0.598_29.102_2022_29,0.0
ID_-0.598_29.102_2022_30,0.35625144293592814
ID_-0.598_29.102_2022_31,0.11949423394977675
ID_-0.598_29.102_2022_32,0.21197211503183677
ID_-0.598_29.102_2022_33,0.29347632435500415
ID_-0.598_29.102_2022_34,0.0
ID_-0.598_29.102_2022_35,0.0
ID_-0.598_29.102_2022_36,0.6701088847555721
ID_-0.598_29.102_2022_37,0.4048560258284971
ID_-0.598_29.102_2022_38,0.9165527391095233
ID_-0.598_29.102_2022_39,1.3038987239560187
ID_-0.598_29.102_2022_40,0.0
ID_-0.598_29.102_2022_41,0.04257865161317408
ID_-0.598_29.102_2022_42,0.6096529515600461
ID_-0.598_29.102_2022_43,1.3296017068309343
ID_-0.598_29.102_2022_44,0.5893487227454574
ID_-0.598_29.102_2022_45,0.5740839546226454
ID_-0.598_29.102_2022_46,0.0
ID_-0.598_29.102_2022_47,1.8066004463207996
ID_-0.598_29.102_2022_48,1.8386139891103268
ID_-0.604_29.896_2022_00,70.91240499569626
ID_-0.604_29.896_2022_01,70.98640019927888
ID_-0.604_29.896_2022_02,66.5473326585331
ID_-0.604_29.896_2022_03,84.56019152984345
ID_-0.604_29.896_2022_04,68.03960275368514
ID_-0.604_29.896_2022_05,80.19900398273033
ID_-0.604_29.896_2022_06,79.5494319223143
ID_-0.604_29.896_2022_07,75.85753341959969
ID_-0.604_29.896_2022_08,84.34775044637375
ID_-0.604_29.896_2022_09,71.1249046859124
ID_-0.604_29.896_2022_10,76.92487948585061
ID_-0.604_29.896_2022_11,83.97836886831749
ID_-0.604_29.896_2022_12,81.4012544069046
ID_-0.604_29.896_2022_13,78.24255171095155
ID_-0.604_29.896_2022_14,90.39890538918159
ID_-0.604_29.896_2022_15,90.84710466881363
ID_-0.604_29.896_2022_16,82.4517970817106
ID_-0.604_29.896_2022_17,81.96396289669724
ID_-0.604_29.896_2022_18,74.7500668492112
ID_-0.604_29.896_2022_19,74.92289814447662
ID_-0.604_29.896_2022_20,80.76368835711739
ID_-0.604_29.896_2022_21,81.72059419588943
ID_-0.604_29.896_2022_22,79.72517681011726
ID_-0.604_29.896_2022_23,77.52114452417901
ID_-0.604_29.896_2022_24,77.51011808345505
ID_-0.604_29.896_2022_25,76.6843155364798
ID_-0.604_29.896_2022_26,75.69838261343293
ID_-0.604_29.896_2022_27,73.815356222557
ID_-0.604_29.896_2022_28,70.55101905233353
ID_-0.604_29.896_2022_29,70.35466133456673
ID_-0.604_29.896_2022_30,71.54592717997879
ID_-0.604_29.896_2022_31,80.86720461612343
ID_-0.604_29.896_2022_32,79.14285180505036
ID_-0.604_29.896_2022_33,78.83565198497193
ID_-0.604_29.896_2022_34,79.41677136554054
ID_-0.604_29.896_2022_35,78.37200564145554
ID_-0.604_29.896_2022_36,81.4135283340886
ID_-0.604_29.896_2022_37,89.32397393546226
ID_-0.604_29.896_2022_38,88.36255537721398
ID_-0.604_29.896_2022_39,80.21846979494232
ID_-0.604_29.896_2022_40,83.4711442226233
ID_-0.604_29.896_2022_41,86.99373620725152
ID_-0.604_29.896_2022_42,94.55458419369019
ID_-0.604_29.896_2022_43,84.95047059920341
ID_-0.604_29.896_2022_44,82.58544558078155
ID_-0.604_29.896_2022_45,85.18650508431328
ID_-0.604_29.896_2022_46,88.66077162030167
ID_-0.604_29.896_2022_47,88.53171956463044
ID_-0.604_29.896_2022_48,86.28787655307153
ID_-0.615_30.885_2022_00,72.16794569717347
ID_-0.615_30.885_2022_01,74.63502180594026
ID_-0.615_30.885_2022_02,86.12746151566002
ID_-0.615_30.885_2022_03,86.65754279246765
ID_-0.615_30.885_2022_04,89.11196821639473
ID_-0.615_30.885_2022_05,89.67455112030213
ID_-0.615_30.885_2022_06,89.9863138942109
ID_-0.615_30.885_2022_07,88.14638020675652
ID_-0.615_30.885_2022_08,84.52340323786088
ID_-0.615_30.885_2022_09,80.55540835264526
ID_-0.615_30.885_2022_10,93.3912486491552
ID_-0.615_30.885_2022_11,91.21782582964578
ID_-0.615_30.885_2022_12,94.91043598571007
ID_-0.615_30.885_2022_13,97.80683162936134
ID_-0.615_30.885_2022_14,100.33538621514862
ID_-0.615_30.885_2022_15,92.05514878849358
ID_-0.615_30.885_2022_16,88.33857684552575
ID_-0.615_30.885_2022_17,104.7533553271743
ID_-0.615_30.885_2022_18,103.6101135242775
ID_-0.615_30.885_2022_19,94.37117856688766
ID_-0.615_30.885_2022_20,102.11358188141968
ID_-0.615_30.885_2022_21,97.57339258587974
ID_-0.615_30.885_2022_22,96.93580141891549
ID_-0.615_30.885_2022_23,92.01103465320541
ID_-0.615_30.885_2022_24,90.90732728698174
ID_-0.615_30.885_2022_25,90.26884027403611
ID_-0.615_30.885_2022_26,88.76590375103112
ID_-0.615_30.885_2022_27,86.758237555252
ID_-0.615_30.885_2022_28,85.83370775769447
ID_-0.615_30.885_2022_29,83.92167102732841
ID_-0.615_30.885_2022_30,85.11816961795876
ID_-0.615_30.885_2022_31,92.2518497743467
ID_-0.615_30.885_2022_32,90.77654214609422
ID_-0.615_30.885_2022_33,90.9084073255948
ID_-0.615_30.885_2022_34,92.6599536670182
ID_-0.615_30.885_2022_35,105.95161212019798
ID_-0.615_30.885_2022_36,104.07807164985374
ID_-0.615_30.885_2022_37,106.65248182853783
ID_-0.615_30.885_2022_38,114.90100463297394
ID_-0.615_30.885_2022_39,101.9911691328814
ID_-0.615_30.885_2022_40,99.36238026588897
ID_-0.615_30.885_2022_41,100.21165900101151
ID_-0.615_30.885_2022_42,105.7423023114669
ID_-0.615_30.885_2022_43,100.63032048043542
ID_-0.615_30.885_2022_44,102.48938508440781
ID_-0.615_30.885_2022_45,106.03917897177872
ID_-0.615_30.885_2022_46,102.9938887025885
ID_-0.615_30.885_2022_47,106.41830601452949
ID_-0.615_30.885_2022_48,97.60231920144638
ID_-0.627_29.773_2022_00,89.924969375468
ID_-0.627_29.773_2022_01,112.65498479940422
ID_-0.627_29.773_2022_02,110.21846792271218
ID_-0.627_29.773_2022_03,126.620403154497
ID_-0.627_29.773_2022_04,117.85846850642059
ID_-0.627_29.773_2022_05,118.81567575131722
ID_-0.627_29.773_2022_06,121.37417001214538
ID_-0.627_29.773_2022_07,120.75812938308808
ID_-0.627_29.773_2022_08,129.78938714825495
ID_-0.627_29.773_2022_09,108.276725944291
ID_-0.627_29.773_2022_10,113.46780176584579
ID_-0.627_29.773_2022_11,113.86978543971001
ID_-0.627_29.773_2022_12,110.39826504841217
ID_-0.627_29.773_2022_13,120.29881156641625
ID_-0.627_29.773_2022_14,134.9939592662767
ID_-0.627_29.773_2022_15,133.03314497808395
ID_-0.627_29.773_2022_16,126.27988121286857
ID_-0.627_29.773_2022_17,115.46765651956306
ID_-0.627_29.773_2022_18,121.03111123563515
ID_-0.627_29.773_2022_19,118.84113619645127
ID_-0.627_29.773_2022_20,118.67009659314857
ID_-0.627_29.773_2022_21,129.75939723885995
ID_-0.627_29.773_2022_22,123.26335848379037
ID_-0.627_29.773_2022_23,120.57321672566269
ID_-0.627_29.773_2022_24,119.81883905781883
ID_-0.627_29.773_2022_25,118.64018203528474
ID_-0.627_29.773_2022_26,117.42623537899857
ID_-0.627_29.773_2022_27,114.16394944490067
ID_-0.627_29.773_2022_28,112.7371849474891
ID_-0.627_29.773_2022_29,110.39215320199723
ID_-0.627_29.773_2022_30,111.7764612978058
ID_-0.627_29.773_2022_31,121.76613193236756
ID_-0.627_29.773_2022_32,119.27004548411064
ID_-0.627_29.773_2022_33,119.22372940963463
ID_-0.627_29.773_2022_34,120.40509071489754
ID_-0.627_29.773_2022_35,125.54623358848144
ID_-0.627_29.773_2022_36,122.11785613495927
ID_-0.627_29.773_2022_37,130.79064154930091
ID_-0.627_29.773_2022_38,130.01152346206504
ID_-0.627_29.773_2022_39,125.83086143878631
ID_-0.627_29.773_2022_40,130.81526475520005
ID_-0.627_29.773_2022_41,130.71922504256187
ID_-0.627_29.773_2022_42,137.39786567476844
ID_-0.627_29.773_2022_43,135.1037548195447
ID_-0.627_29.773_2022_44,132.3771931546978
ID_-0.627_29.773_2022_45,133.02565168693138
ID_-0.627_29.773_2022_46,135.67646831819465
ID_-0.627_29.773_2022_47,134.86540118175407
ID_-0.627_29.773_2022_48,129.265819592695
ID_-0.637_30.763_2022_00,39.00833228268448
ID_-0.637_30.763_2022_01,36.08657247641117
ID_-0.637_30.763_2022_02,46.33987300126591
ID_-0.637_30.763_2022_03,66.8099159997824
ID_-0.637_30.763_2022_04,35.29194453234833
ID_-0.637_30.763_2022_05,68.92699261878144
ID_-0.637_30.763_2022_06,61.71183234005066
ID_-0.637_30.763_2022_07,67.65372756270088
ID_-0.637_30.763_2022_08,62.765690482226944
ID_-0.637_30.763_2022_09,48.333611722372055
ID_-0.637_30.763_2022_10,57.78210766026344
ID_-0.637_30.763_2022_11,45.28517343365853
ID_-0.637_30.763_2022_12,65.33299249980652
ID_-0.637_30.763_2022_13,70.46415548171014
ID_-0.637_30.763_2022_14,66.6518452322287
ID_-0.637_30.763_2022_15,81.15649588896683
ID_-0.637_30.763_2022_16,64.29865877658867
ID_-0.637_30.763_2022_17,67.36858481026654
ID_-0.637_30.763_2022_18,59.07159841271683
ID_-0.637_30.763_2022_19,56.69735957651463
ID_-0.637_30.763_2022_20,58.24021985243698
ID_-0.637_30.763_2022_21,57.91889162026921
ID_-0.637_30.763_2022_22,56.3990177475417
ID_-0.637_30.763_2022_23,55.29199491394772
ID_-0.637_30.763_2022_24,54.68650349925045
ID_-0.637_30.763_2022_25,54.53392083488167
ID_-0.637_30.763_2022_26,53.03098431187668
ID_-0.637_30.763_2022_27,51.92210699337734
ID_-0.637_30.763_2022_28,50.99756045103512
ID_-0.637_30.763_2022_29,50.02366284199028
ID_-0.637_30.763_2022_30,50.624951315728225
ID_-0.637_30.763_2022_31,58.30632407623043
ID_-0.637_30.763_2022_32,56.30749075437977
ID_-0.637_30.763_2022_33,56.43936012007652
ID_-0.637_30.763_2022_34,56.994123209529725
ID_-0.637_30.763_2022_35,66.0805382954934
ID_-0.637_30.763_2022_36,57.554299050636715
ID_-0.637_30.763_2022_37,63.64279904951836
ID_-0.637_30.763_2022_38,67.5970799560659
ID_-0.637_30.763_2022_39,61.96508883622292
ID_-0.637_30.763_2022_40,54.36950798012341
ID_-0.637_30.763_2022_41,57.37823182572831
ID_-0.637_30.763_2022_42,66.83836120278896
ID_-0.637_30.763_2022_43,64.61558313038074
ID_-0.637_30.763_2022_44,59.47163550535984
ID_-0.637_30.763_2022_45,56.073088885778006
ID_-0.637_30.763_2022_46,57.07299533165577
ID_-0.637_30.763_2022_47,61.00533638405213
ID_-0.637_30.763_2022_48,83.3063085620514
ID_-0.653_30.447_2022_00,20.577253575646647
ID_-0.653_30.447_2022_01,28.73676738391987
ID_-0.653_30.447_2022_02,29.020124723685743
ID_-0.653_30.447_2022_03,28.80551728369568
ID_-0.653_30.447_2022_04,31.421720351889096
ID_-0.653_30.447_2022_05,32.44946918852427
ID_-0.653_30.447_2022_06,34.50745974161659
ID_-0.653_30.447_2022_07,33.10078270654894
ID_-0.653_30.447_2022_08,31.17942959659626
ID_-0.653_30.447_2022_09,30.51720057204626
ID_-0.653_30.447_2022_10,35.34967636379253
ID_-0.653_30.447_2022_11,36.200206771571274
ID_-0.653_30.447_2022_12,34.19563208166712
ID_-0.653_30.447_2022_13,33.118398220051745
ID_-0.653_30.447_2022_14,59.81462730273129
ID_-0.653_30.447_2022_15,50.64199332035511
ID_-0.653_30.447_2022_16,54.35346229018608
ID_-0.653_30.447_2022_17,49.06301454383812
ID_-0.653_30.447_2022_18,38.25288713481609
ID_-0.653_30.447_2022_19,36.72492134488304
ID_-0.653_30.447_2022_20,37.16218209391079
ID_-0.653_30.447_2022_21,38.7763918974334
ID_-0.653_30.447_2022_22,38.864783429660534
ID_-0.653_30.447_2022_23,38.12293086077114
ID_-0.653_30.447_2022_24,37.873479616921614
ID_-0.653_30.447_2022_25,37.58427206800171
ID_-0.653_30.447_2022_26,37.120897827236675
ID_-0.653_30.447_2022_27,35.86107464707283
ID_-0.653_30.447_2022_28,35.959617705023426
ID_-0.653_30.447_2022_29,34.191925204954494
ID_-0.653_30.447_2022_30,35.63825179709007
ID_-0.653_30.447_2022_31,39.787580142001765
ID_-0.653_30.447_2022_32,38.98251182467941
ID_-0.653_30.447_2022_33,39.06612690707131
ID_-0.653_30.447_2022_34,39.0257636035556
ID_-0.653_30.447_2022_35,36.53194188742916
ID_-0.653_30.447_2022_36,42.28040554343865
ID_-0.653_30.447_2022_37,44.29182257099022
ID_-0.653_30.447_2022_38,40.02443930775803
ID_-0.653_30.447_2022_39,38.60768819159615
ID_-0.653_30.447_2022_40,41.26003278446316
ID_-0.653_30.447_2022_41,40.07266847388584
ID_-0.653_30.447_2022_42,50.32174094060421
ID_-0.653_30.447_2022_43,46.33092291384457
ID_-0.653_30.447_2022_44,31.406744235074388
ID_-0.653_30.447_2022_45,36.48874452910324
ID_-0.653_30.447_2022_46,40.090895172030145
ID_-0.653_30.447_2022_47,40.28409649788128
ID_-0.653_30.447_2022_48,43.535318315489654
ID_-0.659_30.341_2022_00,21.225268371085722
ID_-0.659_30.341_2022_01,29.38478427245703
ID_-0.659_30.341_2022_02,27.71432455093603
ID_-0.659_30.341_2022_03,22.076068788517723
ID_-0.659_30.341_2022_04,24.504958415779612
ID_-0.659_30.341_2022_05,25.143010064323082
ID_-0.659_30.341_2022_06,10.02689638404459
ID_-0.659_30.341_2022_07,9.114436436607543
ID_-0.659_30.341_2022_08,25.787661251135845
ID_-0.659_30.341_2022_09,18.566705183801307
ID_-0.659_30.341_2022_10,23.87914092555647
ID_-0.659_30.341_2022_11,23.84846657308693
ID_-0.659_30.341_2022_12,22.444768016597518
ID_-0.659_30.341_2022_13,22.499517183267308
ID_-0.659_30.341_2022_14,43.309648852108154
ID_-0.659_30.341_2022_15,40.06562310572395
ID_-0.659_30.341_2022_16,34.039382309449365
ID_-0.659_30.341_2022_17,35.61995811980698
ID_-0.659_30.341_2022_18,27.495784179639912
ID_-0.659_30.341_2022_19,23.8362324147666
ID_-0.659_30.341_2022_20,23.001410708133125
ID_-0.659_30.341_2022_21,33.95606444698588
ID_-0.659_30.341_2022_22,27.699168427685816
ID_-0.659_30.341_2022_23,26.229384485285742
ID_-0.659_30.341_2022_24,26.24457828430153
ID_-0.659_30.341_2022_25,25.656411442472937
ID_-0.659_30.341_2022_26,25.54366043470568
ID_-0.659_30.341_2022_27,23.253771358324013
ID_-0.659_30.341_2022_28,23.226489917854003
ID_-0.659_30.341_2022_29,23.71203425355984
ID_-0.659_30.341_2022_30,24.625753199496405
ID_-0.659_30.341_2022_31,26.858463022328912
ID_-0.659_30.341_2022_32,26.771498982997322
ID_-0.659_30.341_2022_33,26.805884398375664
ID_-0.659_30.341_2022_34,26.056101080833454
ID_-0.659_30.341_2022_35,28.47125370534832
ID_-0.659_30.341_2022_36,19.099727263421613
ID_-0.659_30.341_2022_37,30.899678664834823
ID_-0.659_30.341_2022_38,35.15513545516552
ID_-0.659_30.341_2022_39,18.41833801898037
ID_-0.659_30.341_2022_40,29.540433325523722
ID_-0.659_30.341_2022_41,28.13616126015839
ID_-0.659_30.341_2022_42,25.69175131057909
ID_-0.659_30.341_2022_43,19.969191836498165
ID_-0.659_30.341_2022_44,25.81151210384075
ID_-0.659_30.341_2022_45,26.757471039616167
ID_-0.659_30.341_2022_46,27.42133895996853
ID_-0.659_30.341_2022_47,26.78278706098219
ID_-0.659_30.341_2022_48,24.457101821111337
ID_-0.667_30.433_2022_00,73.52002008243744
ID_-0.667_30.433_2022_01,89.28361063194657
ID_-0.667_30.433_2022_02,92.71230623637803
ID_-0.667_30.433_2022_03,102.15848302158867
ID_-0.667_30.433_2022_04,93.23491933921014
ID_-0.667_30.433_2022_05,94.22673805407852
ID_-0.667_30.433_2022_06,94.66223641451676
ID_-0.667_30.433_2022_07,94.80869467388207
ID_-0.667_30.433_2022_08,95.29189892592629
ID_-0.667_30.433_2022_09,98.53930711881958
ID_-0.667_30.433_2022_10,107.09016538337922
ID_-0.667_30.433_2022_11,105.75926477836647
ID_-0.667_30.433_2022_12,106.27253429133683
ID_-0.667_30.433_2022_13,98.50820368124215
ID_-0.667_30.433_2022_14,124.9372760033516
ID_-0.667_30.433_2022_15,116.36161034026115
ID_-0.667_30.433_2022_16,115.56442463033562
ID_-0.667_30.433_2022_17,116.50034925388047
ID_-0.667_30.433_2022_18,114.88456125440003
ID_-0.667_30.433_2022_19,112.95810726440857
ID_-0.667_30.433_2022_20,112.06178405667565
